inat_category_id,scientific_name,birdclef_primary_label,file_name,duration
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/4531e697-0d06-4d50-a21a-56259a73d205.wav,20.689
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/45e3b921-c01b-433f-bd32-e266688d1798.wav,3.705
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/48ec4a66-2c66-4de3-aa84-f975e2585e25.wav,15.2
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/499d7dd6-aba7-4dbc-a5b4-be71c4676e12.wav,7.802
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/4d4d8d65-bc63-46f2-b4d2-6376bfe8a9c6.wav,24.816
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/4dcefe33-d152-42f3-99a3-12cbc3b9739f.wav,18.389
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/4fbe12f3-ba97-4cc9-a003-84775c8ccffd.wav,71.602
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/50532928-277b-4529-b11f-1631f8752477.wav,14.752
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/509615cd-4f47-431d-a61f-68d90b4435a7.wav,11.652
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/522768ba-e814-45e4-a81e-c2ae28340591.wav,43.143
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/52e5a5fb-277f-4ccb-a074-7d31648cd2c1.wav,13.084
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/530856a8-4270-4544-ac8a-27de03fe70d6.wav,15.523
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/54ead08f-aa5b-4e6e-b696-ccda096f3430.wav,43.398
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/55e2d8c7-3cf2-4b32-a852-f1a0f7fa9248.wav,33.724
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/56e3b650-cb06-40c2-bb18-645cd9c2f604.wav,17.067
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/597166df-c881-41a4-86f5-c492640a7aa2.wav,97.338
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/5af567bf-adb2-495a-94e7-559001ce5184.wav,8.94
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/5c48b6c1-4d3c-4f27-8534-03d78edf81fd.wav,25.417
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/6103805d-5c28-45d6-953a-3c4c151afff8.wav,6.008
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/65120ead-f506-495c-a762-317d0285a3cd.wav,15.882
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/656e3af9-1f5d-49c7-ac75-8aa77bb5cf0b.wav,20.108
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/6709fab1-cde5-4ba6-87da-75887ed388ed.wav,19.327
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/67cdcbc3-4f09-403c-9db5-e5119f2d2b0b.wav,47.16
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/695b85d2-c1f8-4039-b7c5-3630ad5024f9.wav,2.611
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7049b5c4-be49-497f-b3ef-b503a0c4cb48.wav,4.779
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/705ab3c5-4e3f-4493-b419-436917abd4a2.wav,16.48
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/71780de8-65b0-4815-9215-d31fbaf736ad.wav,19.18
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/71b5378e-1e52-46d9-b9c7-6f0a58520468.wav,11.053
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7619b613-35f5-49d6-985a-478a2c53eec6.wav,18.715
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/76d265a0-e573-4452-906f-f8ddee098cd0.wav,44.16
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7a501a7d-a63c-48b8-a4ca-89f7c0b5ec44.wav,12.98
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7af9995a-f173-45c5-b3dc-345492dc8a89.wav,18.314
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7bcb0d6d-2e20-4b08-82b0-d42fb71d8119.wav,12.07
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7d618756-8722-40b4-95f8-e3c13620ccbd.wav,19.296
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7d7977d2-5182-452d-b55f-a3bb6a266ac8.wav,4.583
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7e1033f2-31ae-438c-832d-416386abd14b.wav,3.271
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7e5e0323-8273-44bd-adec-734acbfa7ec8.wav,7.708
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7e94e293-be88-4846-a71b-13d7e87e6a45.wav,12.16
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7ee70cbd-e114-4253-bb29-da99f8b34c3b.wav,15.104
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/7f22dae2-5a59-4eac-85a4-bbb25e708e8d.wav,25.208
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/8043cf18-b19a-4860-be29-59783bf7858d.wav,60.511
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/807fdbe9-d4b8-4e46-8440-0e40041e9bcf.wav,4.362
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/80f67973-ff09-4d2a-8670-26eb098b4289.wav,20.373
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/81939a7d-7f43-4dde-9725-bda26a549dd2.wav,17.557
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/82db57a9-9772-4ce6-8e07-5d4d73c940df.wav,5.748
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/831d7621-d57c-46bf-9658-86a93963619e.wav,20.532
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/83b4ceb5-ca18-45cf-bb31-9fb048211fea.wav,16.878
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/84adf677-d7b4-436b-bd9d-101fb394cfb6.wav,9.429
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/852edb6a-f402-4251-8631-f177b519a000.wav,6.4
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/85e4f061-29b8-47c3-9ba6-a30d37496923.wav,10.524
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/86398b6b-8d58-4173-ac88-0c9ce57a623b.wav,28.403
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/863a5c51-c9ee-4f44-b192-943ab4e38482.wav,45.0
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/8858a2cd-fea7-4acc-a778-0b6bf829e7de.wav,22.997
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/885e7186-68b7-4e61-a217-efc12fbf7d24.wav,17.44
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/889b18a5-f205-4fd5-9ce6-6afe310e25da.wav,31.3
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/88ccd4ed-ed69-4587-af06-559254f4c9dd.wav,29.364
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/88d24e42-7232-4e56-bec4-dcb860d51ef4.wav,18.646
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/8948c0a4-218a-4ae7-91a8-9dd3691d49e9.wav,5.433
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/8b007688-169a-4739-94a2-6c682d8b8cbe.wav,11.164
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/8bef6775-c4ac-4d47-8973-88af2ca45084.wav,10.047
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/8d86bf8e-46a2-42ea-9d12-70d14c6199b3.wav,57.678
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/8e7131e1-9f59-4c04-96f2-62c0073d1abf.wav,20.032
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/8f60094e-cfeb-4255-9b96-33923a17c44f.wav,8.0
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/9159a070-e1b2-40e6-afcc-19a197d57b83.wav,12.492
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/93738e48-a8b7-4ab2-8ee1-8cd1ede8efc0.wav,22.314
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/95b056ac-f7a3-4b4a-a360-76d8c4e78f55.wav,50.782
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/96f2fb1f-0bc8-4f39-af55-ca97d87ff09b.wav,7.445
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/973b8cfe-1609-4259-aad1-ceb1daed6961.wav,5.011
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/98d221db-a98d-499d-951e-26672c21d98b.wav,5.526
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/9a64221c-8d91-46e2-9bad-6554e30b95d0.wav,138.22
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/9d0c3fa9-7c17-4727-bdba-335357e04b74.wav,12.678
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/9ddb38f9-bebe-4851-b1e7-6afbfd14b460.wav,41.221
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/9f01e5fc-9ed6-4384-8279-f1135df48c02.wav,12.583
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/9fc557a3-3161-402d-8ca8-78a596302c15.wav,8.661
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/a1145a1a-f113-4690-8c8c-e358380ba13e.wav,125.411
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/a5f768f8-78bd-4ea7-bbb8-479ed58d7d2f.wav,16.009
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/a6041671-e106-4122-ba67-a27182e605a0.wav,9.763
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/a7dd5ba4-2abe-48b8-aa5a-acf6884410ed.wav,7.083
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/a81b1ddb-2b59-4ced-8312-11a8f22ac052.wav,4.377
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/a88885f9-93e5-4dd9-91df-d5547881c694.wav,14.448
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/aa522800-7bd2-4b19-9e24-791cc4ef589c.wav,22.531
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/abc8d4ed-c3f8-48b8-97db-9e716412dfbd.wav,8.438
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/ac7dd514-927c-448c-b009-a48e24022964.wav,18.051
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/ad536ebb-d1fb-4673-af07-8c7f797237f7.wav,59.507
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/ad7afba3-fa39-479d-838f-5a68cbf8b5b8.wav,10.292
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/b258f19f-7295-4a5a-ace9-53f880c5d06e.wav,4.583
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/b2c7d5e9-b6d1-43ba-8687-e1ee8e19d17b.wav,3.584
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/b330ac5e-823e-48db-b011-de68e16215ca.wav,31.04
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/b8f5c16d-c7f4-406d-8774-da5be59fae4b.wav,60.238
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/b9b7953b-7499-414f-930d-e59eaeb0d1ee.wav,19.753
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/ba351741-fe5a-4380-b78f-64979142ef68.wav,59.716
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/bbd8d2bc-919e-4151-be3d-8c3840be2865.wav,5.898
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/bbdc1d9c-9bd3-4441-9ead-a7cbb1617c1c.wav,20.437
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/bc88c43c-69e8-4043-9271-e4b69d1cc67f.wav,10.0
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/bce57352-1a2e-4084-8f55-0f78a62a6f0c.wav,25.147
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/bd24102d-f700-4193-b9b7-7f50e3aea2d1.wav,63.096
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/be4b0bf7-3608-4d5b-8dc7-015b8678ea76.wav,26.331
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/be89c7aa-843d-4f81-b883-f15cf154afa3.wav,23.327
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/bed32d4d-650d-40ab-8fb0-5066b92d2992.wav,19.488
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/bf2503cc-d861-4223-826f-765cbeff92f8.wav,3.437
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c1d501df-f830-424a-b3d6-78c86761488c.wav,14.745
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c2096df5-f6e8-45cf-97ec-dcad5963b434.wav,2.236
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c31d4669-f4d3-481e-8e54-6dbb8e4b3baf.wav,10.397
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c60dadf4-823f-4383-822a-353439e9b584.wav,17.006
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c705227d-91a7-4847-b65e-86aac7a77103.wav,22.531
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c7219aba-b3b2-46bf-92bf-e7ba28089604.wav,10.58
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c74dbaf6-338d-47de-9372-c8504d59005a.wav,11.072
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c855c265-bdd6-44e1-bd70-f89e28c4a1ac.wav,15.744
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c861cacc-e431-46c1-8220-50e217522b0f.wav,38.628
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c8904077-d61f-44bd-9c17-55e6c99da944.wav,1.695
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/c9c3a1fc-8bf5-43b4-b59f-dbb7eebf1f22.wav,9.39
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/cb38cfb5-4639-4088-8060-f6f7afd7c7c5.wav,15.765
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/cb4a02d3-7d1e-44ea-b892-c6a9f2ff73a1.wav,14.72
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/ccb0dc70-f381-45b5-a10a-ad740c0ade4a.wav,28.909
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/cd03bfda-828c-478d-97d1-937d71e465bf.wav,39.21
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/ce8d537b-9e01-43f6-bfd0-67796c3b48e6.wav,39.555
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/ced390d0-3855-41e7-abc7-63c180b26e83.wav,55.144
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/cf4c9ad1-96ca-4382-8201-916ca8fa61d0.wav,26.496
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/d1d0fea1-1745-43ae-9c33-6a988d35deb9.wav,21.618
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/d4885a0d-3479-4a33-a70c-1d147c4793ac.wav,6.803
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/d4d3dbba-4b83-4e0e-bc99-4ef5681e0086.wav,10.584
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/d7265499-1423-4d0a-a3ef-50f39a4598c7.wav,3.083
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/d9b3b413-fbc7-42b0-945a-b6e9ac8968f0.wav,123.8
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/dc60b626-cb59-4f4c-bf42-61e19cff8561.wav,11.555
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/ddda22df-043c-4e12-877e-f55e842187fe.wav,4.875
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/dfeeae11-d05f-4b4c-b84f-288d95c9666b.wav,22.312
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/e1c9983e-ae98-476b-8f9c-7c9dd09b07e1.wav,4.505
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/e1ced7cf-d766-4e5e-bc2f-acd0052b146f.wav,11.646
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/e3a731e3-2212-4269-ba8c-742383f5e704.wav,16.579
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/e4647956-b2dd-4901-823d-0b020a37a9ff.wav,11.703
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/e5e4c23c-66dc-4cc0-bfad-b1b98f2d591e.wav,18.204
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/ed97379d-0192-4d9e-9e07-6aa8e3d3d63d.wav,19.184
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/eda3eb94-ca03-41a0-ac97-ae415a34a365.wav,2.88
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/edd27848-e72c-4657-aaa6-ee62e36c218f.wav,19.2
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/ef7bdde0-38d6-4aaf-a047-f12860a6470d.wav,31.208
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/f0e85388-28ad-4895-a9e8-591fe48c3c84.wav,10.077
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/f25591da-7795-4e73-870e-461270cbd459.wav,33.0
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/f26a8c94-9904-4c87-8c44-a6776ccb5356.wav,13.096
4584,Pitangus sulphuratus,grekis,train/04584_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Pitangus_sulphuratus/f4b0882c-0722-498f-85bc-ae7cfaf5c535.wav,4.232
